12:23:00.982 ERROR    logcat: hd[0]: Syan(5024): ________________ sleep ________________ 
12:23:01.389 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
12:23:01.389 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "z" 
12:23:01.389 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
12:23:01.389 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "z" 
12:23:01.389 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
12:23:01.389 DEBUG    SMan: hd[0]: CameraBase: In: Response: 7a 
12:23:01.389 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 10
12:23:01.389 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
12:23:01.390 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
12:23:01.390 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\000" 
12:23:01.390 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
12:23:01.390 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
12:23:01.390 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
12:23:01.390 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
12:23:01.391 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 8a 41 50 0a 03 68 00 7a 04 7a 00 
12:23:01.391 INFO     SMan: hd[0]: CameraJCCP: rx: read response 11 bytes: 8a 41 50 0a 03 68 00 7a 04 7a 00 
12:23:01.391 DEBUG    SMan: hd[0]: CameraBase: SM: CameraCommandLoop: process pending cmd
12:23:01.391 DEBUG    SMan: hd[0]: CameraBase: In: Command: 00 01 
12:23:01.391 INFO     SMan: hd[0]: CameraEagleEyeIV: composeStandbyCmd: EagleEyeIV camera got standby change to mode 1, part 1
12:23:01.391 INFO     SMan: hd[0]: CameraEagleEyeIV: composeStandbyCmd: System is going into standby, set camera led to off
12:23:01.391 INFO     SMan: hd[0]: CameraEagleEyeIV: Send 5 bytes: 84 41 21 0 0 
12:23:01.391 INFO     SMan: hd[0]: SrcMan: 84 41 21 00 00 
12:23:01.391 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\204A!\000\000" } 
12:23:01.391 INFO     SMan: hd[0]: SrcMan: SendMessage: local port controller 
12:23:01.391 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
12:23:01.391 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
12:23:01.391 INFO     PCon: hd[0]: PcThreads: PC_ProcessMsg: component_id: "cam1" serial_write { serial_bytes: "\204A!\000\000" } 
12:23:01.391 INFO     PCon: hd[0]: PcSerial: Not CAM CTRL mode:  Send to CAMx ser HDCI
12:23:01.392 INFO     SMan: hd[0]: SrcMan: SendMessage: component_id: "cam1" error: kErrNoError 
12:23:01.392 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
12:23:01.392 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
12:23:01.399 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
12:23:01.399 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\240" 
12:23:01.399 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
12:23:01.399 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\240" 
12:23:01.400 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
12:23:01.400 DEBUG    SMan: hd[0]: CameraBase: In: Response: a0 
12:23:01.400 INFO     SMan: hd[0]: CameraJCCP: QRead 1 bytes
12:23:01.400 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: a0 
12:23:01.400 INFO     SMan: hd[0]: CameraJCCP: rx: JCCP ACK
12:23:01.400 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
12:23:01.400 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
12:23:01.400 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
12:23:01.400 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\222" 
12:23:01.400 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
12:23:01.400 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\222" 
12:23:01.401 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
12:23:01.401 DEBUG    SMan: hd[0]: CameraBase: In: Response: 92 
12:23:01.401 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 1
12:23:01.401 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
12:23:01.401 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
12:23:01.401 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "@" 
12:23:01.401 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
12:23:01.401 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "@" 
12:23:01.402 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
12:23:01.402 DEBUG    SMan: hd[0]: CameraBase: In: Response: 40 
12:23:01.402 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 2
12:23:01.402 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
12:23:01.402 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
12:23:01.402 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\000" 
12:23:01.402 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
12:23:01.402 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
12:23:01.403 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
12:23:01.403 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
12:23:01.403 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
12:23:01.403 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
12:23:01.403 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
12:23:01.403 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
12:23:01.403 DEBUG    SMan: hd[0]: CameraBase: SM: CameraCommandLoop: process pending cmd
12:23:01.403 DEBUG    SMan: hd[0]: CameraBase: In: Command: 01 01 
12:23:01.403 INFO     SMan: hd[0]: CameraEagleEyeIV: composeStandbyCmd: EagleEyeIV camera got standby change to mode 1, part 2
12:23:01.403 INFO     SMan: hd[0]: CameraEagleEyeIV: Send 4 bytes: 83 41 0 12 
12:23:01.403 INFO     SMan: hd[0]: SrcMan: 83 41 00 12 
12:23:01.403 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\203A\000\022" } 
12:23:01.403 INFO     SMan: hd[0]: SrcMan: SendMessage: local port controller 
12:23:01.403 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
12:23:01.403 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
12:23:01.403 INFO     PCon: hd[0]: PcThreads: PC_ProcessMsg: component_id: "cam1" serial_write { serial_bytes: "\203A\000\022" } 
12:23:01.403 INFO     PCon: hd[0]: PcSerial: Not CAM CTRL mode:  Send to CAMx ser HDCI
12:23:01.404 INFO     SMan: hd[0]: SrcMan: SendMessage: component_id: "cam1" error: kErrNoError 
12:23:01.404 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
12:23:01.404 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
12:23:01.410 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
12:23:01.410 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\240" 
12:23:01.410 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
12:23:01.410 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\240" 
12:23:01.411 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
12:23:01.411 DEBUG    SMan: hd[0]: CameraBase: In: Response: a0 
12:23:01.411 INFO     SMan: hd[0]: CameraJCCP: QRead 1 bytes
12:23:01.411 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: a0 
12:23:01.411 INFO     SMan: hd[0]: CameraJCCP: rx: JCCP ACK
12:23:01.411 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
12:23:01.411 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
12:23:01.411 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
12:23:01.411 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\222" 
12:23:01.411 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
12:23:01.411 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\222" 
12:23:01.412 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
12:23:01.412 DEBUG    SMan: hd[0]: CameraBase: In: Response: 92 
12:23:01.412 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 1
12:23:01.412 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
12:23:01.412 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
12:23:01.412 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "@" 
12:23:01.412 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
12:23:01.412 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "@" 
12:23:01.413 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
12:23:01.413 DEBUG    SMan: hd[0]: CameraBase: In: Response: 40 
12:23:01.413 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 2
12:23:01.413 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
12:23:01.413 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
12:23:01.413 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\000" 
12:23:01.413 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
12:23:01.413 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
12:23:01.414 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
12:23:01.414 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
12:23:01.414 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
12:23:01.414 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
12:23:01.414 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
12:23:01.414 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
12:23:01.414 DEBUG    SMan: hd[0]: CameraBase: SM: CameraCommandLoop: process pending cmd
12:23:01.414 DEBUG    SMan: hd[0]: CameraBase: In: Command: 02 01 
12:23:01.414 INFO     SMan: hd[0]: CameraEagleEyeIV: composeStandbyCmd: EagleEyeIV camera got standby change to mode 1, part 3
12:23:01.414 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
12:23:01.414 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
