16:33:55.411 ERROR    logcat: hd[0]: Syan(3936): ________________ camera near move left ________________ 
16:33:56.177 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\000" 
16:33:56.177 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
16:33:56.177 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
16:33:56.177 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
16:33:56.177 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
16:33:56.177 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
16:33:56.177 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
16:33:56.178 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
16:33:56.178 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
16:33:56.178 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
16:33:56.178 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
16:33:56.316 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
16:33:56.316 DEBUG    SMan: hd[0]: CameraBase: In: Command: 01 00 96 
16:33:56.316 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - 1 0 150
16:33:56.316 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - accelerate 
16:33:56.316 INFO     SMan: hd[0]: SrcMan: 83 45 01 1B 
16:33:56.317 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\203E\001\033" } 
16:33:56.317 INFO     SMan: hd[0]: SrcMan: SendMessage: local port controller 
16:33:56.317 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
16:33:56.317 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
16:33:56.317 INFO     PCon: hd[0]: PcThreads: PC_ProcessMsg: component_id: "cam1" serial_write { serial_bytes: "\203E\001\033" } 
16:33:56.317 INFO     PCon: hd[0]: PcSerial: Not CAM CTRL mode:  Send to CAMx ser HDCI
16:33:56.318 INFO     SMan: hd[0]: SrcMan: SendMessage: component_id: "cam1" error: kErrNoError 
16:33:56.318 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
16:33:56.318 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
16:33:56.324 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
16:33:56.324 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\240" 
16:33:56.324 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
16:33:56.324 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\240" 
16:33:56.325 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
16:33:56.325 DEBUG    SMan: hd[0]: CameraBase: In: Response: a0 
16:33:56.325 INFO     SMan: hd[0]: CameraJCCP: QRead 1 bytes
16:33:56.325 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: a0 
16:33:56.325 INFO     SMan: hd[0]: CameraJCCP: rx: JCCP ACK
16:33:56.325 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
16:33:56.325 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
16:33:56.325 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
16:33:56.325 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\222" 
16:33:56.325 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
16:33:56.325 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\222" 
16:33:56.325 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
16:33:56.325 DEBUG    SMan: hd[0]: CameraBase: In: Response: 92 
16:33:56.325 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 1
16:33:56.325 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
16:33:56.326 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
16:33:56.326 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "@" 
16:33:56.326 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
16:33:56.326 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "@" 
16:33:56.326 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
16:33:56.326 DEBUG    SMan: hd[0]: CameraBase: In: Response: 40 
16:33:56.326 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 2
16:33:56.326 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
16:33:56.327 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
16:33:56.327 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\000" 
16:33:56.327 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
16:33:56.327 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
16:33:56.327 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
16:33:56.327 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
16:33:56.327 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
16:33:56.327 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
16:33:56.327 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
16:33:56.327 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
16:33:56.328 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
16:33:56.328 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
16:33:56.467 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
16:33:56.467 DEBUG    SMan: hd[0]: CameraBase: In: Command: 01 00 96 
16:33:56.467 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - 1 0 150
16:33:56.467 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - accelerate 
16:33:56.467 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - Periodic Timer Stopped
16:33:56.467 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
16:33:56.467 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
