22:27:05.882 ERROR    logcat: hd[0]: Syan(3936): ________________ sleep ________________ 
22:27:06.225 INFO     PCon: hd[0]: PcSerial: PC: Enter PC_SerialPropertiesCB for serial port on cam1
22:27:06.225 INFO     PCon: hd[0]: PcSerial: PC: Set baud rate to 9600
22:27:06.225 INFO     PCon: hd[0]: PcSerial: PC: Set parity to 1
22:27:06.225 DEBUG    SMan: hd[0]: CameraBase: Send 3 bytes: 82 6 7e 
22:27:06.225 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:27:06.225 DEBUG    SMan: hd[0]: CameraBase: In: Command: 
22:27:06.225 INFO     SMan: hd[0]: CameraEagleEyeProd: ProcessCommand: Debug: The message type: 43, the camera ID: 0 
22:27:06.225 DEBUG    SMan: hd[0]: CameraBase: Have generic command
22:27:06.225 INFO     SMan: hd[0]: SrcMan: 82 06 7E 
22:27:06.226 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\202\006~" } 
22:27:06.226 INFO     SMan: hd[0]: SrcMan: SendMessage: local port controller 
22:27:06.226 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
22:27:06.226 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
22:27:06.226 INFO     PCon: hd[0]: PcThreads: PC_ProcessMsg: component_id: "cam1" serial_write { serial_bytes: "\202\006~" } 
22:27:06.226 INFO     PCon: hd[0]: PcSerial: Not CAM CTRL mode:  Send to CAMx ser HDCI
22:27:06.227 INFO     SMan: hd[0]: SrcMan: SendMessage: component_id: "cam1" error: kErrNoError 
22:27:06.227 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
22:27:06.227 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:27:06.232 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
22:27:06.232 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\240" 
22:27:06.232 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
22:27:06.233 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\240" 
22:27:06.233 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:27:06.233 DEBUG    SMan: hd[0]: CameraBase: In: Response: a0 
22:27:06.233 INFO     SMan: hd[0]: CameraJCCP: QRead 1 bytes
22:27:06.233 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: a0 
22:27:06.233 INFO     SMan: hd[0]: CameraJCCP: rx: JCCP ACK
22:27:06.233 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
22:27:06.233 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:27:06.233 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
22:27:06.233 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\223" 
22:27:06.233 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
22:27:06.234 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\223" 
22:27:06.234 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:27:06.234 DEBUG    SMan: hd[0]: CameraBase: In: Response: 93 
22:27:06.234 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 1
22:27:06.234 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:27:06.234 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
22:27:06.235 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "@" 
22:27:06.235 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
22:27:06.235 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "@" 
22:27:06.235 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:27:06.235 DEBUG    SMan: hd[0]: CameraBase: In: Response: 40 
22:27:06.235 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 2
22:27:06.235 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:27:06.236 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
22:27:06.236 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\001" 
22:27:06.236 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
22:27:06.236 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\001" 
22:27:06.236 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:27:06.236 DEBUG    SMan: hd[0]: CameraBase: In: Response: 01 
22:27:06.236 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 3
22:27:06.236 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:27:06.236 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
22:27:06.237 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\022" 
22:27:06.237 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
22:27:06.237 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\022" 
22:27:06.237 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:27:06.237 DEBUG    SMan: hd[0]: CameraBase: In: Response: 12 
22:27:06.237 INFO     SMan: hd[0]: CameraJCCP: QRead 4 bytes
22:27:06.237 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 93 40 01 12 
22:27:06.237 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 93 40 01 12 
22:27:06.237 INFO     SMan: hd[0]: CameraJCCP: rx: NOT Excuted
22:27:06.237 INFO     SMan: hd[0]: CameraJCCP: command not defined
22:27:06.237 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
22:27:06.237 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:27:07.227 DEBUG    SMan: hd[0]: CameraBase: Send 3 bytes: 82 6 7e 
22:27:07.227 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:27:07.227 DEBUG    SMan: hd[0]: CameraBase: In: Command: 
22:27:07.227 INFO     SMan: hd[0]: CameraEagleEyeProd: ProcessCommand: Debug: The message type: 43, the camera ID: 0 
22:27:07.227 DEBUG    SMan: hd[0]: CameraBase: Have generic command
22:27:07.227 INFO     SMan: hd[0]: SrcMan: 82 06 7E 
22:27:07.228 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\202\006~" } 
22:27:07.228 INFO     SMan: hd[0]: SrcMan: SendMessage: local port controller 
22:27:07.228 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
22:27:07.228 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
22:27:07.228 INFO     PCon: hd[0]: PcThreads: PC_ProcessMsg: component_id: "cam1" serial_write { serial_bytes: "\202\006~" } 
22:27:07.228 INFO     PCon: hd[0]: PcSerial: Not CAM CTRL mode:  Send to CAMx ser HDCI
22:27:07.229 INFO     SMan: hd[0]: SrcMan: SendMessage: component_id: "cam1" error: kErrNoError 
22:27:07.229 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
22:27:07.229 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:27:07.233 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
22:27:07.233 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\240" 
22:27:07.234 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
22:27:07.234 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\240" 
22:27:07.234 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:27:07.234 DEBUG    SMan: hd[0]: CameraBase: In: Response: a0 
22:27:07.234 INFO     SMan: hd[0]: CameraJCCP: QRead 1 bytes
22:27:07.234 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: a0 
22:27:07.234 INFO     SMan: hd[0]: CameraJCCP: rx: JCCP ACK
22:27:07.234 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
22:27:07.234 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:27:07.234 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
22:27:07.234 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\223" 
22:27:07.235 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
22:27:07.235 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\223" 
22:27:07.235 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:27:07.235 DEBUG    SMan: hd[0]: CameraBase: In: Response: 93 
22:27:07.235 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 1
22:27:07.235 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:27:07.235 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
22:27:07.236 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "@" 
22:27:07.236 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
22:27:07.236 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "@" 
22:27:07.236 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:27:07.236 DEBUG    SMan: hd[0]: CameraBase: In: Response: 40 
22:27:07.236 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 2
22:27:07.236 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:27:07.237 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
22:27:07.237 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\001" 
22:27:07.237 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
22:27:07.237 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\001" 
22:27:07.237 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:27:07.237 DEBUG    SMan: hd[0]: CameraBase: In: Response: 01 
22:27:07.237 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 3
22:27:07.237 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:27:07.238 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
22:27:07.238 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\022" 
22:27:07.238 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
22:27:07.238 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\022" 
22:27:07.239 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:27:07.239 DEBUG    SMan: hd[0]: CameraBase: In: Response: 12 
22:27:07.239 INFO     SMan: hd[0]: CameraJCCP: QRead 4 bytes
22:27:07.239 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 93 40 01 12 
22:27:07.239 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 93 40 01 12 
22:27:07.239 INFO     SMan: hd[0]: CameraJCCP: rx: NOT Excuted
22:27:07.239 INFO     SMan: hd[0]: CameraJCCP: command not defined
22:27:07.239 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
22:27:07.239 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:27:08.228 INFO     SMan: hd[0]: SrcMan: DiscoverCamera: Not EagleEyeProd @ -1299587388, Port 1
22:27:08.228 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:27:08.228 DEBUG    SMan: hd[0]: CameraBase: In: Command: 
22:27:08.229 DEBUG    SMan: hd[0]: CameraBase: save wake preset position to Port
22:27:08.229 INFO     SMan: hd[0]: SrcMan: DiscoverCamera: Detecting JCCP @ -1299587387, Port 1
22:27:08.229 DEBUG    SMan: hd[0]: CameraBase: SM: CameraCommandLoop: Camera thread started
22:27:08.229 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
22:27:08.229 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:27:08.229 INFO     SMan: hd[0]: SrcMan: SetSerialProperty: PortNear component id cam1 controller 0
22:27:08.229 INFO     SMan: hd[0]: SrcMan: SetSerialProperty: SetSerialProperty, local port controller 
22:27:08.229 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
22:27:08.229 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
22:27:08.230 INFO     PCon: hd[0]: PcThreads: PC_ProcessMsg: component_id: "cam1" serial_properties { baud_rate: 9600 parity: PARITY_EVEN } 
22:27:08.230 INFO     PCon: hd[0]: PcSerial: PC: Enter PC_SerialPropertiesCB for serial port on cam1
22:27:08.230 INFO     PCon: hd[0]: PcSerial: PC: Set baud rate to 9600
22:27:08.230 INFO     PCon: hd[0]: PcSerial: PC: Set parity to 1
22:27:08.230 DEBUG    SMan: hd[0]: CameraBase: Send 4 bytes: 83 41 0 10 
22:27:08.230 DEBUG    SMan: hd[0]: CameraBase: Send 3 bytes: 82 4c 19 
22:27:08.230 DEBUG    SMan: hd[0]: CameraBase: Send 3 bytes: 82 6 77 
22:27:08.230 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:27:08.230 DEBUG    SMan: hd[0]: CameraBase: In: Command: 
22:27:08.230 DEBUG    SMan: hd[0]: CameraBase: Have generic command
22:27:08.230 INFO     SMan: hd[0]: SrcMan: 83 41 00 10 
22:27:08.230 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\203A\000\020" } 
22:27:08.231 INFO     SMan: hd[0]: SrcMan: SendMessage: local port controller 
22:27:08.231 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
22:27:08.231 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
22:27:08.231 INFO     PCon: hd[0]: PcThreads: PC_ProcessMsg: component_id: "cam1" serial_write { serial_bytes: "\203A\000\020" } 
22:27:08.231 INFO     PCon: hd[0]: PcSerial: Not CAM CTRL mode:  Send to CAMx ser HDCI
22:27:08.232 INFO     SMan: hd[0]: SrcMan: SendMessage: component_id: "cam1" error: kErrNoError 
22:27:08.232 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
22:27:08.232 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:27:08.232 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:27:08.232 DEBUG    SMan: hd[0]: CameraBase: In: Command: 
22:27:08.232 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
22:27:08.232 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:27:08.232 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:27:08.232 DEBUG    SMan: hd[0]: CameraBase: In: Command: 
22:27:08.232 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
22:27:08.232 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:27:08.238 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
22:27:08.238 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\240" 
22:27:08.238 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
22:27:08.239 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\240" 
22:27:08.239 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:27:08.239 DEBUG    SMan: hd[0]: CameraBase: In: Response: a0 
22:27:08.239 INFO     SMan: hd[0]: CameraJCCP: QRead 1 bytes
22:27:08.239 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: a0 
22:27:08.239 INFO     SMan: hd[0]: CameraJCCP: rx: JCCP ACK
22:27:08.239 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
22:27:08.239 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:27:08.239 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
22:27:08.239 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\223" 
22:27:08.239 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
22:27:08.240 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\223" 
22:27:08.240 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:27:08.240 DEBUG    SMan: hd[0]: CameraBase: In: Response: 93 
22:27:08.240 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 1
22:27:08.240 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:27:08.240 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
22:27:08.240 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "@" 
22:27:08.240 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
22:27:08.241 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "@" 
22:27:08.241 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:27:08.241 DEBUG    SMan: hd[0]: CameraBase: In: Response: 40 
22:27:08.241 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 2
22:27:08.241 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:27:08.241 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
22:27:08.241 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\001" 
22:27:08.242 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
22:27:08.242 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\001" 
22:27:08.242 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:27:08.242 DEBUG    SMan: hd[0]: CameraBase: In: Response: 01 
22:27:08.242 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 3
22:27:08.242 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:27:08.243 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
22:27:08.243 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\020" 
22:27:08.243 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
22:27:08.243 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\020" 
22:27:08.243 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:27:08.243 DEBUG    SMan: hd[0]: CameraBase: In: Response: 10 
22:27:08.243 INFO     SMan: hd[0]: CameraJCCP: QRead 4 bytes
22:27:08.243 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 93 40 01 10 
22:27:08.243 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 93 40 01 10 
22:27:08.243 INFO     SMan: hd[0]: CameraJCCP: rx: NOT Excuted
22:27:08.243 INFO     SMan: hd[0]: CameraJCCP: Syntax Error
22:27:08.243 DEBUG    SMan: hd[0]: CameraBase: SM: CameraCommandLoop: process pending cmd
22:27:08.243 DEBUG    SMan: hd[0]: CameraBase: In: Command: 
22:27:08.243 DEBUG    SMan: hd[0]: CameraBase: Have generic command
22:27:08.243 INFO     SMan: hd[0]: SrcMan: 82 4C 19 
22:27:08.244 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\202L\031" } 
22:27:08.244 INFO     SMan: hd[0]: SrcMan: SendMessage: local port controller 
22:27:08.244 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
22:27:08.244 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
22:27:08.244 INFO     PCon: hd[0]: PcThreads: PC_ProcessMsg: component_id: "cam1" serial_write { serial_bytes: "\202L\031" } 
